frame_id,timestamp,rel_time_s,當前幀狀態,上一幀狀態,tracking_method,init_matches,initial_matches,matches_before_tlm_opt,matches_after_tlm_opt,final_inliers,opt_type,need_new_kf,new_kf_created,total_kf_in_map,total_mp_in_map,local_map_mp_count,local_kf_count,map_updated,total_maps,reloc_attempted,reloc_success,reloc_candidates,reloc_bow_pass,reloc_pnp_inliers,imu_initialized,bias_acc_norm,bias_gyro_norm,preintegration_ms,pose_pred_ms,track_local_map_ms,need_new_kf_ms,total_tracking_ms,source,event_type,kf_id,track_frame_id,map_id,tracking_state,visual_chi2_mean,visual_chi2_max,imu_chi2_mean,imu_chi2_max,imu_rot_res_norm,imu_vel_res_norm,imu_pos_res_norm,gyro_rw_chi2,acc_rw_chi2,pose_update_norm,velocity_update_norm,bias_update_norm
258,1403715536.812143,12.900000,OK,OK,MM,0,213,258,234,234,PoseOpt,no,no,16,2051,2051,15,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.753,1.083,0.044,2.220,Tracking,FRAME_PROCESSED,15,258,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005291,0.000000,0.000000
259,1403715536.862143,12.950000,OK,OK,MM,0,186,245,210,210,PoseOpt,no,no,16,2051,2051,15,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.674,1.127,0.045,2.180,Tracking,FRAME_PROCESSED,15,259,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004075,0.000000,0.000000
260,1403715536.912143,13.000000,OK,OK,MM,0,175,223,195,195,PoseOpt,no,no,16,2051,2051,15,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.706,1.074,0.046,2.147,Tracking,FRAME_PROCESSED,15,260,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007791,0.000000,0.000000
261,1403715536.962143,13.050000,OK,OK,MM,0,164,219,188,188,PoseOpt,no,no,16,2051,2051,15,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.628,1.032,0.045,2.016,Tracking,FRAME_PROCESSED,15,261,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.011825,0.000000,0.000000
262,1403715537.012143,13.100000,OK,OK,MM,0,158,204,180,180,PoseOpt,no,no,16,2051,2051,15,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.991,1.815,0.060,3.275,Tracking,FRAME_PROCESSED,15,262,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007779,0.000000,0.000000
263,1403715537.062143,13.150000,OK,OK,MM,0,149,188,163,163,PoseOpt,no,no,16,2051,2051,15,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.625,0.954,0.044,1.937,Tracking,FRAME_PROCESSED,15,263,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.010420,0.000000,0.000000
264,1403715537.112143,13.200000,OK,OK,MM,0,128,160,131,131,PoseOpt,no,no,16,2051,2051,15,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.533,0.940,0.046,1.808,Tracking,FRAME_PROCESSED,15,264,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002252,0.000000,0.000000
265,1403715537.162143,13.250000,OK,OK,MM,0,94,129,108,108,PoseOpt,yes,yes,16,2635,2051,15,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.448,0.813,0.048,2.006,Tracking,FRAME_PROCESSED,16,265,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005166,0.000000,0.000000
266,1403715537.212143,13.300000,OK,OK,MM,0,437,438,421,421,PoseOpt,no,no,17,2063,2063,16,yes,1,no,no,0,0,0,no,0.000000,0.000000,0.000,2.631,2.675,0.054,5.839,Tracking,FRAME_PROCESSED,16,266,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002829,0.000000,0.000000
267,1403715537.262143,13.350000,OK,OK,MM,0,310,384,374,374,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.191,1.575,0.038,3.195,Tracking,FRAME_PROCESSED,16,267,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007426,0.000000,0.000000
268,1403715537.312143,13.400000,OK,OK,MM,0,246,343,329,329,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.060,1.360,0.042,2.837,Tracking,FRAME_PROCESSED,16,268,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004797,0.000000,0.000000
269,1403715537.362143,13.450000,OK,OK,MM,0,199,279,246,246,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.831,1.299,0.043,2.567,Tracking,FRAME_PROCESSED,16,269,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.016189,0.000000,0.000000
270,1403715537.412143,13.500000,OK,OK,MM,0,146,278,236,236,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.579,1.340,0.039,2.318,Tracking,FRAME_PROCESSED,16,270,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.042305,0.000000,0.000000
271,1403715537.462143,13.550000,OK,OK,MM,0,185,256,227,227,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.714,1.265,0.040,2.368,Tracking,FRAME_PROCESSED,16,271,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.008171,0.000000,0.000000
272,1403715537.512143,13.600000,OK,OK,MM,0,162,254,210,210,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.991,1.286,0.040,2.664,Tracking,FRAME_PROCESSED,16,272,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.011654,0.000000,0.000000
273,1403715537.562143,13.650000,OK,OK,MM,0,156,240,209,209,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.585,1.214,0.039,2.191,Tracking,FRAME_PROCESSED,16,273,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.008265,0.000000,0.000000
274,1403715537.612143,13.700000,OK,OK,MM,0,160,248,206,206,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.693,1.170,0.040,2.240,Tracking,FRAME_PROCESSED,16,274,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.011068,0.000000,0.000000
275,1403715537.662143,13.750000,OK,OK,MM,0,166,249,210,210,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.662,1.311,0.055,2.480,Tracking,FRAME_PROCESSED,16,275,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.008409,0.000000,0.000000
276,1403715537.712143,13.800000,OK,OK,MM,0,101,235,172,172,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.444,1.180,0.040,1.998,Tracking,FRAME_PROCESSED,16,276,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.045947,0.000000,0.000000
277,1403715537.762143,13.850000,OK,OK,MM,0,122,244,188,188,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.526,1.137,0.039,2.048,Tracking,FRAME_PROCESSED,16,277,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.008286,0.000000,0.000000
278,1403715537.812143,13.900000,OK,OK,MM,0,155,225,181,181,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.609,1.144,0.040,2.141,Tracking,FRAME_PROCESSED,16,278,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.008516,0.000000,0.000000
279,1403715537.862143,13.950000,OK,OK,MM,0,154,219,172,172,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.576,1.109,0.041,2.048,Tracking,FRAME_PROCESSED,16,279,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.013201,0.000000,0.000000
280,1403715537.912143,14.000000,OK,OK,MM,0,137,212,172,172,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.568,1.106,0.039,2.045,Tracking,FRAME_PROCESSED,16,280,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007823,0.000000,0.000000
281,1403715537.962143,14.050000,OK,OK,MM,0,149,223,178,178,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.638,1.079,0.042,2.102,Tracking,FRAME_PROCESSED,16,281,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.013502,0.000000,0.000000
282,1403715538.012143,14.100000,OK,OK,MM,0,148,219,173,173,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.637,1.134,0.040,2.136,Tracking,FRAME_PROCESSED,16,282,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007670,0.000000,0.000000
283,1403715538.062143,14.150000,OK,OK,MM,0,144,214,172,172,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.580,1.123,0.043,2.091,Tracking,FRAME_PROCESSED,16,283,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.003875,0.000000,0.000000
284,1403715538.112143,14.200000,OK,OK,MM,0,148,231,178,178,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.596,1.258,0.044,2.224,Tracking,FRAME_PROCESSED,16,284,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004669,0.000000,0.000000
285,1403715538.162143,14.250000,OK,OK,MM,0,157,224,164,164,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.584,1.114,0.040,2.067,Tracking,FRAME_PROCESSED,16,285,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004583,0.000000,0.000000
286,1403715538.212143,14.300000,OK,OK,MM,0,139,238,175,175,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.629,1.166,0.038,2.160,Tracking,FRAME_PROCESSED,16,286,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.020364,0.000000,0.000000
287,1403715538.262143,14.350000,OK,OK,MM,0,148,268,193,193,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.603,1.258,0.040,2.257,Tracking,FRAME_PROCESSED,16,287,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.017178,0.000000,0.000000
288,1403715538.312143,14.400000,OK,OK,MM,0,166,270,205,205,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.665,1.269,0.038,2.323,Tracking,FRAME_PROCESSED,16,288,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.010306,0.000000,0.000000
289,1403715538.362143,14.450000,OK,OK,MM,0,169,300,227,227,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.685,1.349,0.037,2.417,Tracking,FRAME_PROCESSED,16,289,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.011188,0.000000,0.000000
290,1403715538.412143,14.500000,OK,OK,MM,0,176,290,220,220,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.693,1.306,0.041,2.399,Tracking,FRAME_PROCESSED,16,290,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.018617,0.000000,0.000000
291,1403715538.462143,14.550000,OK,OK,MM,0,191,335,267,267,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.770,1.457,0.042,2.695,Tracking,FRAME_PROCESSED,16,291,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.016985,0.000000,0.000000
292,1403715538.512143,14.600000,OK,OK,MM,0,216,342,275,275,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.839,1.471,0.039,2.728,Tracking,FRAME_PROCESSED,16,292,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.013112,0.000000,0.000000
293,1403715538.562143,14.650000,OK,OK,MM,0,215,347,279,279,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.873,1.504,0.038,2.833,Tracking,FRAME_PROCESSED,16,293,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.008226,0.000000,0.000000
294,1403715538.612143,14.700000,OK,OK,MM,0,227,331,271,271,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.897,1.472,0.039,2.810,Tracking,FRAME_PROCESSED,16,294,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005244,0.000000,0.000000
295,1403715538.662143,14.750000,OK,OK,MM,0,213,331,277,277,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.843,1.476,0.037,2.739,Tracking,FRAME_PROCESSED,16,295,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.018412,0.000000,0.000000
296,1403715538.712143,14.800000,OK,OK,MM,0,218,353,287,287,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.868,1.609,0.041,2.973,Tracking,FRAME_PROCESSED,16,296,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.021821,0.000000,0.000000
297,1403715538.762143,14.850000,OK,OK,MM,0,216,338,286,286,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.938,1.846,0.039,3.214,Tracking,FRAME_PROCESSED,16,297,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.006713,0.000000,0.000000
298,1403715538.812143,14.900000,OK,OK,MM,0,204,311,256,256,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.839,1.496,0.039,2.802,Tracking,FRAME_PROCESSED,16,298,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.006643,0.000000,0.000000
299,1403715538.862143,14.950000,OK,OK,MM,0,202,314,259,259,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.873,1.551,0.039,2.882,Tracking,FRAME_PROCESSED,16,299,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.022495,0.000000,0.000000
300,1403715538.912143,15.000000,OK,OK,MM,0,204,334,270,270,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.824,1.525,0.040,2.798,Tracking,FRAME_PROCESSED,16,300,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.013632,0.000000,0.000000
301,1403715538.962143,15.050000,OK,OK,MM,0,189,327,265,265,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.784,1.540,0.038,2.784,Tracking,FRAME_PROCESSED,16,301,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007417,0.000000,0.000000
302,1403715539.012143,15.100000,OK,OK,MM,0,185,303,245,245,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.783,1.490,0.037,2.724,Tracking,FRAME_PROCESSED,16,302,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.018157,0.000000,0.000000
303,1403715539.062143,15.150000,OK,OK,MM,0,178,294,240,240,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.740,1.484,0.043,2.676,Tracking,FRAME_PROCESSED,16,303,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.013955,0.000000,0.000000
304,1403715539.112143,15.200000,OK,OK,MM,0,177,288,226,226,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.780,1.496,0.037,2.743,Tracking,FRAME_PROCESSED,16,304,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.013468,0.000000,0.000000
305,1403715539.162143,15.250000,OK,OK,MM,0,171,274,219,219,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.712,1.452,0.040,2.634,Tracking,FRAME_PROCESSED,16,305,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.017507,0.000000,0.000000
306,1403715539.212143,15.300000,OK,OK,MM,0,166,301,234,234,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.639,1.540,0.043,2.628,Tracking,FRAME_PROCESSED,16,306,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.006884,0.000000,0.000000
307,1403715539.262143,15.350000,OK,OK,MM,0,178,286,225,225,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.784,1.388,0.048,2.639,Tracking,FRAME_PROCESSED,16,307,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004406,0.000000,0.000000
308,1403715539.312143,15.400000,OK,OK,MM,0,167,236,189,189,PoseOpt,no,no,17,2063,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.711,1.250,0.039,2.391,Tracking,FRAME_PROCESSED,16,308,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.008548,0.000000,0.000000
309,1403715539.362143,15.450000,OK,OK,MM,0,134,236,185,185,PoseOpt,yes,yes,17,2695,2063,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.591,1.249,0.043,2.739,Tracking,FRAME_PROCESSED,17,309,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.022274,0.000000,0.000000
310,1403715539.412143,15.500000,OK,OK,MM,0,530,554,532,532,PoseOpt,no,no,18,2037,2037,17,yes,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.933,1.926,0.041,4.338,Tracking,FRAME_PROCESSED,17,310,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001773,0.000000,0.000000
311,1403715539.462143,15.550000,OK,OK,MM,0,398,492,459,459,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.490,1.843,0.044,3.825,Tracking,FRAME_PROCESSED,17,311,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002962,0.000000,0.000000
312,1403715539.512143,15.600000,OK,OK,MM,0,343,454,424,424,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.399,1.802,0.042,3.688,Tracking,FRAME_PROCESSED,17,312,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.002693,0.000000,0.000000
313,1403715539.562143,15.650000,OK,OK,MM,0,310,415,379,379,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.180,1.726,0.044,3.385,Tracking,FRAME_PROCESSED,17,313,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005707,0.000000,0.000000
314,1403715539.612143,15.700000,OK,OK,MM,0,311,404,356,356,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.180,1.701,0.044,3.392,Tracking,FRAME_PROCESSED,17,314,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.010717,0.000000,0.000000
315,1403715539.662143,15.750000,OK,OK,MM,0,283,388,342,342,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.097,1.621,0.045,3.209,Tracking,FRAME_PROCESSED,17,315,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007090,0.000000,0.000000
316,1403715539.712143,15.800000,OK,OK,MM,0,278,365,313,313,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.139,1.535,0.044,3.171,Tracking,FRAME_PROCESSED,17,316,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.010709,0.000000,0.000000
317,1403715539.762143,15.850000,OK,OK,MM,0,253,352,313,313,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.971,1.480,0.044,2.948,Tracking,FRAME_PROCESSED,17,317,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.006144,0.000000,0.000000
318,1403715539.812143,15.900000,OK,OK,MM,0,248,333,288,288,PoseOpt,no,no,18,2037,1949,16,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,1.009,1.464,0.045,2.931,Tracking,FRAME_PROCESSED,17,318,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004282,0.000000,0.000000
319,1403715539.862143,15.950000,OK,OK,MM,0,226,318,272,272,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.940,1.443,0.048,2.863,Tracking,FRAME_PROCESSED,17,319,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.005764,0.000000,0.000000
320,1403715539.912143,16.000000,OK,OK,MM,0,217,315,263,263,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.905,1.422,0.044,2.798,Tracking,FRAME_PROCESSED,17,320,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.004584,0.000000,0.000000
321,1403715539.962143,16.050000,OK,OK,MM,0,198,302,255,255,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.846,1.423,0.043,2.723,Tracking,FRAME_PROCESSED,17,321,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.011359,0.000000,0.000000
322,1403715540.012143,16.100000,OK,OK,MM,0,192,292,244,244,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.777,1.376,0.045,2.622,Tracking,FRAME_PROCESSED,17,322,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.009715,0.000000,0.000000
323,1403715540.062143,16.150000,OK,OK,MM,0,186,285,238,238,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.691,1.371,0.046,2.544,Tracking,FRAME_PROCESSED,17,323,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.007836,0.000000,0.000000
324,1403715540.112143,16.200000,OK,OK,MM,0,173,276,225,225,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.670,1.355,0.053,2.510,Tracking,FRAME_PROCESSED,17,324,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.001959,0.000000,0.000000
325,1403715540.162143,16.250000,OK,OK,MM,0,179,256,218,218,PoseOpt,no,no,18,2037,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.752,1.293,0.046,2.509,Tracking,FRAME_PROCESSED,17,325,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.013253,0.000000,0.000000
326,1403715540.212143,16.300000,OK,OK,MM,0,168,243,199,199,PoseOpt,yes,yes,18,2513,2037,17,no,1,no,no,0,0,0,no,0.000000,0.000000,0.000,0.664,1.295,0.049,2.755,Tracking,FRAME_PROCESSED,18,326,0,OK,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.006784,0.000000,0.000000
