frame_id,timestamp,rel_time_s,當前幀狀態,上一幀狀態,tracking_method,initial_matches,matches_before_tlm_opt,matches_after_tlm_opt,final_inliers,need_new_kf,new_kf_created,total_kf_in_map,total_mp_in_map,local_map_mp_count,local_kf_count,map_updated,reloc_attempted,reloc_success,reloc_candidates,reloc_bow_pass,reloc_pnp_inliers,imu_initialized,bias_acc_norm,bias_gyro_norm,preintegration_ms,pose_pred_ms,track_local_map_ms,need_new_kf_ms,total_tracking_ms
941,1403715320.312143,41.550000,OK,OK,MM,280,374,321,321,no,no,127,6773,4487,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.077,2.401,0.023,3.938
942,1403715320.362143,41.600000,OK,OK,MM,234,382,330,330,yes,yes,127,6772,4486,69,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.469,3.590,0.043,5.698
943,1403715320.412143,41.650000,OK,OK,MM,271,401,347,347,no,no,128,6852,4566,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.109,2.382,0.021,3.893
944,1403715320.462143,41.700000,OK,OK,MM,281,408,348,348,no,no,128,6852,4566,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.054,2.633,0.034,4.299
945,1403715320.512143,41.750000,OK,OK,MM,284,381,337,337,no,no,128,6852,4545,69,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.005,2.177,0.021,3.594
946,1403715320.562143,41.800000,OK,OK,MM,258,385,332,332,yes,yes,128,6852,4443,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.001,2.376,0.020,3.815
947,1403715320.612143,41.850000,OK,OK,MM,276,416,357,357,no,no,129,6879,4470,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.072,2.482,0.023,3.996
948,1403715320.662143,41.900000,OK,OK,MM,291,394,343,343,no,no,129,6879,4470,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.101,2.524,0.025,4.087
949,1403715320.712143,41.950000,OK,OK,MM,254,364,308,308,yes,yes,129,6877,4468,68,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.982,2.158,0.022,3.597
950,1403715320.762143,42.000000,OK,OK,MM,248,424,369,369,no,no,130,6956,4547,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.986,2.494,0.020,3.907
951,1403715320.812143,42.050000,OK,OK,MM,269,385,320,320,no,no,130,6956,4547,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.096,2.501,0.023,4.067
952,1403715320.862143,42.100000,OK,OK,MM,251,382,332,332,no,no,130,6956,4508,68,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.007,2.245,0.022,3.676
953,1403715320.912143,42.150000,OK,OK,MM,263,383,329,329,yes,yes,130,6956,4508,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.041,2.362,0.022,3.859
954,1403715320.962143,42.200000,OK,OK,MM,263,415,362,362,no,no,131,6957,4509,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.009,2.516,0.021,4.016
955,1403715321.012143,42.250000,OK,OK,MM,300,413,351,351,no,no,131,6957,4509,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.242,2.446,0.022,4.200
956,1403715321.062143,42.300000,OK,OK,MM,290,402,357,357,no,no,131,6955,4507,69,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.110,2.495,0.020,4.050
957,1403715321.112143,42.350000,OK,OK,MM,294,404,362,362,no,no,131,6955,4507,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.111,2.484,0.019,4.030
958,1403715321.162143,42.400000,OK,OK,MM,282,398,345,345,yes,yes,131,6955,4507,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.147,2.603,0.019,4.244
959,1403715321.212143,42.450000,OK,OK,MM,282,441,389,389,no,no,132,7006,4558,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.136,2.815,0.022,4.401
960,1403715321.262143,42.500000,OK,OK,MM,308,430,378,378,no,no,132,7006,4558,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.180,2.675,0.022,4.343
961,1403715321.312143,42.550000,OK,OK,MM,318,438,398,398,no,no,132,7006,4558,70,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.162,2.323,0.021,3.924
962,1403715321.362143,42.600000,OK,OK,MM,335,429,392,392,no,no,132,7006,4558,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.253,2.531,0.021,4.208
963,1403715321.412143,42.650000,OK,OK,MM,329,420,377,377,yes,yes,132,7006,4558,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.204,2.536,0.021,4.202
964,1403715321.462143,42.700000,OK,OK,MM,294,449,404,404,no,no,133,7040,4592,71,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.172,2.641,0.021,4.258
965,1403715321.512143,42.750000,OK,OK,MM,323,463,411,411,no,no,133,7040,4592,71,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.258,2.906,0.024,4.676
966,1403715321.562143,42.800000,OK,OK,MM,326,454,401,401,no,no,133,7040,4592,71,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.149,2.609,0.021,4.218
967,1403715321.612143,42.850000,OK,OK,MM,323,459,408,408,no,no,133,7040,4592,71,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.204,2.689,0.020,4.356
968,1403715321.662143,42.900000,OK,OK,MM,342,445,394,394,no,no,133,7040,4592,71,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.262,2.642,0.023,4.339
969,1403715321.712143,42.950000,OK,OK,MM,296,425,374,374,yes,yes,133,7040,4592,71,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.189,2.561,0.021,4.207
970,1403715321.762143,43.000000,OK,OK,MM,278,468,406,406,no,no,134,7111,4663,72,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.054,2.709,0.023,4.216
971,1403715321.812143,43.050000,OK,OK,MM,301,429,369,369,no,no,134,7111,4663,72,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.158,2.648,0.028,4.393
972,1403715321.862143,43.100000,OK,OK,MM,277,430,360,360,no,no,134,7110,4662,72,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.066,2.557,0.021,4.078
973,1403715321.912143,43.150000,OK,OK,MM,279,433,365,365,yes,yes,134,7110,4662,72,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.053,2.618,0.022,4.165
974,1403715321.962143,43.200000,OK,OK,MM,277,449,379,379,no,no,135,7114,4666,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.124,2.876,0.023,4.491
975,1403715322.012143,43.250000,OK,OK,MM,282,410,339,339,no,no,135,7114,4666,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.117,2.618,0.027,4.408
976,1403715322.062143,43.300000,OK,OK,MM,257,420,354,354,no,no,135,7114,4666,73,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.995,2.598,0.020,4.081
977,1403715322.112143,43.350000,OK,OK,MM,268,421,340,340,yes,yes,135,7114,4666,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.122,2.576,0.020,4.163
978,1403715322.162143,43.400000,OK,OK,MM,261,418,334,334,no,no,136,7128,4680,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.025,2.631,0.021,4.101
979,1403715322.212143,43.450000,OK,OK,MM,256,416,331,331,no,no,136,7128,4680,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.002,2.703,0.021,4.165
980,1403715322.262143,43.500000,OK,OK,MM,242,390,317,317,no,no,136,7128,4228,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.037,2.873,0.022,4.362
981,1403715322.312143,43.550000,OK,OK,MM,245,408,324,324,yes,yes,135,7113,4213,66,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.957,2.332,0.021,3.766
982,1403715322.362143,43.600000,OK,OK,MM,248,416,335,335,no,no,136,7149,4249,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.912,2.688,0.021,4.080
983,1403715322.412143,43.650000,OK,OK,MM,258,393,299,299,no,no,136,7149,4249,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.990,2.371,0.021,3.820
984,1403715322.462143,43.700000,OK,OK,MM,241,384,300,300,no,no,136,7149,4249,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.930,2.505,0.022,3.895
985,1403715322.512143,43.750000,OK,OK,MM,229,346,272,272,no,no,136,7149,4249,67,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.843,2.119,0.019,3.385
986,1403715322.562143,43.800000,OK,OK,MM,221,349,264,264,yes,yes,136,7149,4249,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.861,2.290,0.019,3.593
987,1403715322.612143,43.850000,OK,OK,MM,209,365,285,285,no,no,137,7164,4196,66,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.756,2.288,0.018,3.489
988,1403715322.662143,43.900000,OK,OK,MM,229,337,280,280,no,no,137,7164,4448,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.950,2.543,0.020,3.986
989,1403715322.712143,43.950000,OK,OK,MM,221,316,255,255,no,no,137,7164,4448,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.945,2.463,0.019,3.851
990,1403715322.762143,44.000000,OK,OK,MM,201,312,257,257,yes,yes,137,7163,4447,69,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.772,2.206,0.020,3.460
991,1403715322.812143,44.050000,OK,OK,MM,214,365,311,311,no,no,138,7202,4486,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.778,2.402,0.018,3.619
992,1403715322.862143,44.100000,OK,OK,MM,254,327,280,280,no,no,138,7202,4486,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.964,2.419,0.018,3.848
993,1403715322.912143,44.150000,OK,OK,MM,236,324,280,280,no,no,138,7202,4486,70,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.919,2.349,0.017,3.712
994,1403715322.962143,44.200000,OK,OK,MM,235,314,265,265,yes,yes,138,7202,4357,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.829,2.156,0.016,3.408
995,1403715323.012143,44.250000,OK,OK,MM,221,367,316,316,no,no,139,7253,4408,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.812,2.327,0.018,3.574
996,1403715323.062143,44.300000,OK,OK,MM,255,359,298,298,no,no,139,7253,4408,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.950,2.550,0.018,3.958
997,1403715323.112143,44.350000,OK,OK,MM,246,336,292,292,no,no,139,7253,4408,69,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.938,3.540,0.017,4.918
998,1403715323.162143,44.400000,OK,OK,MM,249,332,288,288,yes,yes,138,7238,4393,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.891,2.353,0.018,3.688
999,1403715323.212143,44.450000,OK,OK,MM,227,344,293,293,no,no,139,7270,4425,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.820,2.235,0.018,3.479
1000,1403715323.262143,44.500000,OK,OK,MM,245,344,293,293,no,no,139,7270,4425,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.175,3.006,0.024,4.671
1001,1403715323.312143,44.550000,OK,OK,MM,256,331,282,282,yes,yes,139,7269,4424,69,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.955,2.297,0.016,3.671
1002,1403715323.362143,44.600000,OK,OK,MM,233,374,325,325,no,no,140,7343,4498,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.227,2.383,0.018,4.021
1003,1403715323.412143,44.650000,OK,OK,MM,285,347,300,300,no,no,140,7343,4498,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.988,2.404,0.019,3.838
1004,1403715323.462143,44.700000,OK,OK,MM,254,314,271,271,no,no,140,7342,4497,70,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.899,6.650,0.022,8.020
1005,1403715323.512143,44.750000,OK,OK,MM,233,304,263,263,yes,yes,140,7342,4311,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.873,2.211,0.022,3.556
1006,1403715323.562143,44.800000,OK,OK,MM,230,349,300,300,no,no,141,7377,4487,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.041,2.762,0.021,4.249
1007,1403715323.612143,44.850000,OK,OK,MM,267,347,298,298,no,no,141,7377,4487,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.248,3.101,0.023,4.887
1008,1403715323.662143,44.900000,OK,OK,MM,242,294,260,260,yes,yes,141,7376,4486,70,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.917,1.907,0.016,3.218
1009,1403715323.712143,44.950000,OK,OK,MM,218,326,294,294,no,no,142,7453,4422,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.860,2.222,0.018,3.476
1010,1403715323.762143,45.000000,OK,OK,MM,237,319,287,287,no,no,142,7453,4422,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.862,2.143,0.017,3.413
1011,1403715323.812143,45.050000,OK,OK,MM,225,290,264,264,yes,yes,142,7451,4420,70,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.846,1.945,0.016,3.197
1012,1403715323.862143,45.100000,OK,OK,MM,220,306,276,276,no,no,143,7488,4457,71,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.832,2.218,0.017,3.444
1013,1403715323.912143,45.150000,OK,OK,MM,228,286,263,263,no,no,143,7488,4457,71,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.868,2.167,0.018,3.464
1014,1403715323.962143,45.200000,OK,OK,MM,221,280,254,254,yes,yes,143,7487,4456,71,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.804,2.142,0.019,3.364
1015,1403715324.012143,45.250000,OK,OK,MM,200,321,290,290,no,no,144,7541,4510,72,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.826,2.279,0.017,3.515
1016,1403715324.062143,45.300000,OK,OK,MM,227,294,258,258,no,no,144,7541,4510,72,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.884,2.196,0.019,3.480
1017,1403715324.112143,45.350000,OK,OK,MM,224,297,266,266,yes,yes,144,7539,4470,71,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.857,1.877,0.016,3.145
1018,1403715324.162143,45.400000,OK,OK,MM,223,330,306,306,no,no,145,7573,4504,72,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.856,2.179,0.016,3.417
1019,1403715324.212143,45.450000,OK,OK,MM,264,325,304,304,no,no,145,7573,4542,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.972,2.317,0.018,3.704
1020,1403715324.262143,45.500000,OK,OK,MM,257,335,313,313,no,no,145,7572,4503,72,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.875,2.089,0.017,3.330
1021,1403715324.312143,45.550000,OK,OK,MM,258,340,317,317,no,no,145,7572,4541,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.133,2.827,0.015,4.356
1022,1403715324.362143,45.600000,OK,OK,MM,280,325,303,303,no,no,145,7572,4541,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.022,2.159,0.015,3.536
1023,1403715324.412143,45.650000,OK,OK,MM,247,304,277,277,yes,yes,145,7572,4503,72,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.954,2.305,0.017,3.670
1024,1403715324.462143,45.700000,OK,OK,MM,229,363,328,328,no,no,146,7606,4537,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.991,2.353,0.018,3.760
1025,1403715324.512143,45.750000,OK,OK,MM,278,347,319,319,no,no,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.109,2.230,0.023,3.778
1026,1403715324.562143,45.800000,OK,OK,MM,280,345,316,316,no,no,146,7606,4575,74,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.023,2.712,0.024,4.250
1027,1403715324.612143,45.850000,OK,OK,MM,275,337,304,304,no,no,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.031,2.327,0.017,3.740
1028,1403715324.662143,45.900000,OK,OK,MM,260,337,306,306,no,no,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.008,2.354,0.017,3.753
1029,1403715324.712143,45.950000,OK,OK,MM,261,344,303,303,no,no,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.975,2.397,0.017,3.768
1030,1403715324.762143,46.000000,OK,OK,MM,264,339,308,308,no,no,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.961,2.369,0.017,3.714
1031,1403715324.812143,46.050000,OK,OK,MM,265,345,309,309,no,no,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.047,2.339,0.017,3.769
1032,1403715324.862143,46.100000,OK,OK,MM,251,346,319,319,no,no,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.924,2.462,0.018,3.797
1033,1403715324.912143,46.150000,OK,OK,MM,275,356,322,322,no,no,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.943,2.324,0.017,3.665
1034,1403715324.962143,46.200000,OK,OK,MM,269,360,318,318,no,no,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.989,2.353,0.016,3.724
1035,1403715325.012143,46.250000,OK,OK,MM,271,334,295,295,yes,yes,146,7606,4575,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.968,2.390,0.018,3.780
1036,1403715325.062143,46.300000,OK,OK,MM,239,383,351,351,no,no,147,7635,4604,75,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.913,2.476,0.018,3.797
1037,1403715325.112143,46.350000,OK,OK,MM,299,373,341,341,no,no,147,7635,4604,75,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.046,2.396,0.019,3.862
1038,1403715325.162143,46.400000,OK,OK,MM,295,368,327,327,no,no,147,7633,4602,75,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.008,2.389,0.018,3.809
1039,1403715325.212143,46.450000,OK,OK,MM,279,370,340,340,no,no,147,7633,4564,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.006,2.376,0.018,3.785
1040,1403715325.262143,46.500000,OK,OK,MM,283,382,337,337,no,no,147,7633,4602,75,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.024,2.644,0.019,4.079
1041,1403715325.312143,46.550000,OK,OK,MM,272,375,334,334,yes,yes,147,7633,4602,75,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.042,2.412,0.018,3.914
1042,1403715325.362143,46.600000,OK,OK,MM,285,410,374,374,no,no,148,7661,4630,76,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.985,2.480,0.020,3.888
1043,1403715325.412143,46.650000,OK,OK,MM,307,412,380,380,no,no,148,7661,4630,76,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.092,3.500,0.026,5.168
1044,1403715325.462143,46.700000,OK,OK,MM,310,411,377,377,no,no,148,7661,4630,76,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.110,2.440,0.019,4.022
1045,1403715325.512143,46.750000,OK,OK,MM,306,374,350,350,no,no,148,7661,4630,76,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.081,2.369,0.024,3.888
1046,1403715325.562143,46.800000,OK,OK,MM,285,388,354,354,no,no,148,7661,4630,76,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.006,2.908,0.023,4.381
1047,1403715325.612143,46.850000,OK,OK,MM,284,389,352,352,no,no,148,7661,4630,76,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.150,3.204,0.023,4.820
1048,1403715325.662143,46.900000,OK,OK,MM,284,399,358,358,no,no,148,7661,4675,77,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.249,3.300,0.023,5.015
1049,1403715325.712143,46.950000,OK,OK,MM,298,397,356,356,no,no,148,7661,4816,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.281,3.143,0.019,4.842
1050,1403715325.762143,47.000000,OK,OK,MM,297,410,372,372,no,no,148,7661,4816,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.267,2.873,0.019,4.561
1051,1403715325.812143,47.050000,OK,OK,MM,304,396,359,359,no,no,148,7661,4816,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.258,2.679,0.018,4.356
1052,1403715325.862143,47.100000,OK,OK,MM,297,402,363,363,no,no,148,7661,4675,77,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.020,2.792,0.019,4.245
1053,1403715325.912143,47.150000,OK,OK,MM,298,400,362,362,no,no,148,7661,4630,76,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.030,2.576,0.017,4.029
1054,1403715325.962143,47.200000,OK,OK,MM,284,378,337,337,yes,yes,148,7661,4630,76,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.013,2.500,0.017,3.977
1055,1403715326.012143,47.250000,OK,OK,MM,287,424,388,388,no,no,149,7666,4635,77,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.973,2.614,0.019,4.035
1056,1403715326.062143,47.300000,OK,OK,MM,321,414,368,368,no,no,149,7666,4776,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.112,2.621,0.021,4.205
1057,1403715326.112143,47.350000,OK,OK,MM,308,413,366,366,no,no,149,7666,4776,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.167,2.755,0.021,4.379
1058,1403715326.162143,47.400000,OK,OK,MM,291,414,369,369,no,no,149,7666,4776,78,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.052,2.743,0.018,4.228
1059,1403715326.212143,47.450000,OK,OK,MM,290,388,337,337,yes,yes,149,7666,4776,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.170,3.591,0.018,5.247
1060,1403715326.262143,47.500000,OK,OK,MM,279,454,405,405,no,no,150,7721,4831,79,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.977,2.849,0.023,4.323
1061,1403715326.312143,47.550000,OK,OK,MM,321,428,382,382,no,no,150,7721,4831,79,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.068,3.042,0.032,4.665
1062,1403715326.362143,47.600000,OK,OK,MM,312,439,397,397,no,no,150,7719,4829,79,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.206,2.786,0.024,4.499
1063,1403715326.412143,47.650000,OK,OK,MM,310,432,386,386,no,no,150,7719,4688,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.187,3.005,0.026,4.661
1064,1403715326.462143,47.700000,OK,OK,MM,310,412,366,366,no,no,150,7719,4688,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.136,2.890,0.020,4.442
1065,1403715326.512143,47.750000,OK,OK,MM,291,415,357,357,yes,yes,150,7719,4688,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.359,2.693,0.020,4.490
1066,1403715326.562143,47.800000,OK,OK,MM,287,446,403,403,no,no,151,7772,4703,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.052,2.766,0.027,4.301
1067,1403715326.612143,47.850000,OK,OK,MM,334,429,378,378,no,no,151,7772,4703,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.196,3.454,0.034,5.255
1068,1403715326.662143,47.900000,OK,OK,MM,325,445,387,387,no,no,151,7772,4703,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.170,3.541,0.027,5.261
1069,1403715326.712143,47.950000,OK,OK,MM,323,419,366,366,yes,yes,150,7756,4725,78,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.108,2.496,0.020,4.075
1070,1403715326.762143,48.000000,OK,OK,MM,283,459,412,412,no,no,151,7781,4750,79,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.082,2.784,0.021,4.315
1071,1403715326.812143,48.050000,OK,OK,MM,329,442,378,378,no,no,151,7781,4750,79,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.174,3.310,0.032,5.080
1072,1403715326.862143,48.100000,OK,OK,MM,309,432,378,378,no,no,151,7779,4748,79,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.065,2.762,0.021,4.323
1073,1403715326.912143,48.150000,OK,OK,MM,308,436,384,384,yes,yes,151,7779,4710,78,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.108,2.733,0.020,4.299
1074,1403715326.962143,48.200000,OK,OK,MM,317,472,408,408,no,no,152,7835,4766,79,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.185,2.734,0.023,4.376
1075,1403715327.012143,48.250000,OK,OK,MM,340,445,387,387,no,no,152,7835,4804,80,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.180,3.216,0.032,4.947
1076,1403715327.062143,48.300000,OK,OK,MM,320,450,380,380,no,no,152,7835,4804,80,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.203,3.081,0.026,4.774
1077,1403715327.112143,48.350000,OK,OK,MM,317,455,383,383,yes,yes,152,7835,4804,80,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.116,2.898,0.023,4.500
1078,1403715327.162143,48.400000,OK,OK,MM,328,454,392,392,no,no,153,7830,4799,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.073,2.868,0.021,4.419
1079,1403715327.212143,48.450000,OK,OK,MM,325,430,367,367,no,no,153,7830,4799,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.100,2.785,0.023,4.393
1080,1403715327.262143,48.500000,OK,OK,MM,302,422,363,363,no,no,153,7830,4799,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.034,2.715,0.021,4.216
1081,1403715327.312143,48.550000,OK,OK,MM,297,405,356,356,yes,yes,152,7808,4777,80,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.994,2.517,0.021,3.989
1082,1403715327.362143,48.600000,OK,OK,MM,297,470,393,393,no,no,153,7855,4824,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.002,2.845,0.021,4.328
1083,1403715327.412143,48.650000,OK,OK,MM,325,437,379,379,no,no,153,7855,4824,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.188,2.818,0.021,4.486
1084,1403715327.462143,48.700000,OK,OK,MM,321,459,379,379,no,no,153,7855,4824,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.224,3.378,0.022,5.118
1085,1403715327.512143,48.750000,OK,OK,MM,309,465,385,385,yes,yes,152,7840,4809,80,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.069,2.765,0.021,4.363
1086,1403715327.562143,48.800000,OK,OK,MM,322,490,418,418,no,no,153,7865,4834,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.082,2.933,0.026,4.534
1087,1403715327.612143,48.850000,OK,OK,MM,335,497,414,414,no,no,153,7865,4834,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.177,2.966,0.023,4.624
1088,1403715327.662143,48.900000,OK,OK,MM,326,460,394,394,no,no,153,7864,4833,81,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.159,2.800,0.021,5.736
1089,1403715327.712143,48.950000,OK,OK,MM,328,456,387,387,yes,yes,153,7864,4833,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.115,2.724,0.030,4.337
1090,1403715327.762143,49.000000,OK,OK,MM,324,506,434,434,no,no,154,7922,4853,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.237,3.093,0.023,4.821
